# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
3083	Jamsay	kúrɔ́	k u ⁵ r ɔ ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6RU6	7	7.K.C 7.Y.V 7.6.T 7.R.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1838	1170
3084	Jenaama	tī	t i ³	hair	cheveux	HAIR	1 7 8	AXT	TI6	8	8.T.C 8.I.V 8.6.T	1.6 3.0 1.0	0	1843	1173
3085	Mombo	kúlɛ́	k u ⁵ l ɛ ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6LE6	9	9.K.C 9.Y.V 9.6.T 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1838	1170
3086	Najamba	kùlɛ́-ŋgó	k u ¹ l ɛ ⁵ + ŋ ɡ o ⁵	hair	cheveux	HAIR	1 7 8 5 7 8 9 4 1 7 8	AXTBYT_ACYT	KY6LE6_NKU6	10	10.K.C 10.Y.V 10.6.T 10.L.C 10.E.V 10.6.T 10._._ 10.N.C 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1838	1170
3087	Nanga	kìyá	k i ¹ j a ⁵	hair	cheveux	HAIR	1 7 8 6 7 8	AXTBYT	KI6JA6	11	11.K.C 11.I.V 11.6.T 11.J.C 11.A.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1838	1170
3088	Penange	kúlɛ́	k u ⁵ l ɛ ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6LE6	12	12.K.C 12.Y.V 12.6.T 12.L.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1838	1170
3089	Perge_Tegu	kúrɔ́	k u ⁵ r ɔ ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6RU6	13	13.K.C 13.Y.V 13.6.T 13.R.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1838	1170
3090	Songhai_Senni	hámbúrú gúrò	h a ⁵ m b u ⁵ r u ⁵ _ ɡ u ⁵ r o ¹	(single) hair	cheveu (individuel)	HAIR	3 7 8 4 1 7 8 5 7 8 9 1 7 8 5 7 8	AXTMBYTBYT_AXTBYT	HA6MPY6RY6_KY6RU6	15	15.H.C 15.A.V 15.6.T 15.M.c 15.P.C 15.Y.V 15.6.T 15.R.C 15.Y.V 15.6.T 15._._ 15.K.C 15.Y.V 15.6.T 15.R.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1849	1174
3091	Songhai_Kiini	hámbírí	h a ⁵ m b i ⁵ r i ⁵	hair(s); feather(s)	cheveu(x); plume(s)	HAIR	3 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	HA6MPI6RI6	14	14.H.C 14.A.V 14.6.T 14.M.c 14.P.C 14.I.V 14.6.T 14.R.C 14.I.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	0	1849	1174
3092	Tebul_Ure	kùŋ gùlà-íyɛ́	k u ¹ ŋ _ ɡ u ¹ l a ¹ + i ⁵ j ɛ ⁵	hair	cheveux	HAIR	1 7 8 4 9 1 7 8 5 7 8 9 7 8 6 7 8	AXTN_AXTBYT_XTBYT	KY6N_KY6LA6_I6JE6	16	16.K.C 16.Y.V 16.6.T 16.N.c 16._._ 16.K.C 16.Y.V 16.6.T 16.L.C 16.A.V 16.6.T 16._._ 16.I.V 16.6.T 16.J.C 16.E.V 16.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 1.3 3.0 1.0	0	1839	1171
3093	Tiranige_Diga	kùlɛ̀	k u ¹ l ɛ ¹	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6LE6	17	17.K.C 17.Y.V 17.6.T 17.L.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1838	1170
3094	Togo_Kan	kúrɔ́	k u ⁵ r ɔ ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6RU6	18	18.K.C 18.Y.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1838	1170
3095	Tommo_So	kúló	k u ⁵ l o ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6LU6	19	19.K.C 19.Y.V 19.6.T 19.L.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1838	1170
3096	Toro_Tegu	kúrɔ́	k u ⁵ r ɔ ⁵	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6RU6	20	20.K.C 20.Y.V 20.6.T 20.R.C 20.U.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1838	1170
3097	Yanda_Dom	kùlà	k u ¹ l a ¹	hair	cheveux	HAIR	1 7 8 5 7 8	AXTBYT	KY6LA6	21	21.K.C 21.Y.V 21.6.T 21.L.C 21.A.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1838	1170
3098	Yorno_So	kù-kûl	k u ¹ + k u ⁵¹ l	hair	cheveux	HAIR	1 7 8 9 1 7 8 5	AXT_AXTN	KY6_KY3L	22	22.K.C 22.Y.V 22.6.T 22._._ 22.K.C 22.Y.V 22.3.T 22.L.c	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	1839	1171
#
3103	Bangime	nìì	n iː ¹	hand	main	HAND	4 7 8	AXT	NI6	2	2.N.C 2.I.V 2.6.T	1.6 3.0 1.0	0	1853	1175
3104	Bankan_Tey	nǎ:	n aː ¹⁵	hand	main	HAND	4 7 8	AXT	NA2	3	3.N.C 3.A.V 3.2.T	1.6 3.0 1.0	0	1853	1176
3105	Ben_Tey	nǎ:	n aː ¹⁵	hand	main	HAND	4 7 8	AXT	NA2	4	4.N.C 4.A.V 4.2.T	1.6 3.0 1.0	0	1853	1176
3106	Bunoge	númɛ̀	n u ⁵ m ɛ ¹	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6ME6	5	5.N.C 5.Y.V 5.6.T 5.M.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1853	1177
3107	Fulfulde	jun-ngo	dʒ u n + n ɡ o	hand	main	HAND	1 7 4 9 4 1 7	AXN_ACZ	TYN_NKU	6	6.T.C 6.Y.V 6.N.c 6._._ 6.N.C 6.K.C 6.U.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	0	1854	1178
3108	Jamsay	nùmɔ́	n u ¹ m ɔ ⁵	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6MU6	7	7.N.C 7.Y.V 7.6.T 7.M.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1853	1177
3109	Jenaama	sūgū	s u ³ ɡ u ³	hand	main	HAND	3 7 8 1 7 8	AXTBYT	SY6KY6	8	8.S.C 8.Y.V 8.6.T 8.K.C 8.Y.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1856	1179
3110	Najamba	nùmǎ:	n u ¹ m aː ¹⁵	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6MA2	10	10.N.C 10.Y.V 10.6.T 10.M.C 10.A.V 10.2.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1853	1177
3111	Nanga	nǎ:	n aː ¹⁵	hand	main	HAND	4 7 8	AXT	NA2	11	11.N.C 11.A.V 11.2.T	1.6 3.0 1.0	0	1853	1176
3112	Penange	nwɛ̀:	n w ɛː ¹	hand	main	HAND	4 6 7 8	ACXT	NWE6	12	12.N.C 12.W.C 12.E.V 12.6.T	1.6 1.2 3.0 1.0	0	1853	1180
3113	Perge_Tegu	nùwⁿó	n u ¹ w̃ ∼ o ⁵	hand	main	HAND	4 7 8 6 4 7 8	AXTMBYT	NY6W9U6	13	13.N.C 13.Y.V 13.6.T 13.W.c 13.9.C 13.U.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1853	1177
3114	Songhai_Senni	kàmbè	k a ¹ m b e ¹	hand, arm	main, bras	HAND	1 7 8 4 1 7 8	AXTMBYT	KA6MPE6	15	15.K.C 15.A.V 15.6.T 15.M.c 15.P.C 15.E.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1861	1181
3115	Songhai_Kiini	kàmbè	k a ¹ m b e ¹	hand, arm	main, bras	HAND	1 7 8 4 1 7 8	AXTMBYT	KA6MPE6	14	14.K.C 14.A.V 14.6.T 14.M.c 14.P.C 14.E.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1861	1181
3116	Tebul_Ure	nùmǎ:	n u ¹ m aː ¹⁵	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6MA2	16	16.N.C 16.Y.V 16.6.T 16.M.C 16.A.V 16.2.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1853	1177
3117	Tiranige_Diga	númá	n u ⁵ m a ⁵	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6MA6	17	17.N.C 17.Y.V 17.6.T 17.M.C 17.A.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1853	1177
3118	Tommo_So	nùmɔ́	n u ¹ m ɔ ⁵	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6MU6	19	19.N.C 19.Y.V 19.6.T 19.M.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1853	1177
3119	Toro_Tegu	lɔ̀tɔ́	l ɔ ¹ t ɔ ⁵	hand	main	HAND	5 7 8 1 7 8	AXTBYT	LU6TU6	20	20.L.C 20.U.V 20.6.T 20.T.C 20.U.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1866	1182
3120	Yanda_Dom	nùmà	n u ¹ m a ¹	hand	main	HAND	4 7 8 4 7 8	AXTBYT	NY6MA6	21	21.N.C 21.Y.V 21.6.T 21.M.C 21.A.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1853	1177
3121	Yorno_So	nɔ̌yⁿ	n ɔ ¹⁵ j ∼	hand	main	HAND	4 7 8 6 4	AXTLN	NU2J9	22	22.N.C 22.U.V 22.2.T 22.J.c 22.9.c	1.6 3.0 1.0 1.1 0.5	0	1853	1183
#
3122	Bangime	yūn-dà	j u ³ n + d a ¹	hang up, hook	accrocher, suspendre	HANG UP	6 7 8 4 9 1 7 8	AXTN_AXT	JY6N_TA6	2	2.J.C 2.Y.V 2.6.T 2.N.c 2._._ 2.T.C 2.A.V 2.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1867	1184
3123	Bankan_Tey	kɔ́lí	k ɔ ⁵ l i ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	KU6LI6	3	3.K.C 3.U.V 3.6.T 3.L.C 3.I.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1185
3124	Ben_Tey	kɔ́lí	k ɔ ⁵ l i ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	KU6LI6	4	4.K.C 4.U.V 4.6.T 4.L.C 4.I.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1185
3125	Bunoge	jáŋgè	dʒ a ⁵ ŋ ɡ e ¹	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 4 1 7 8	AXTMBYT	TA6NKE6	5	5.T.C 5.A.V 5.6.T 5.N.c 5.K.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1870	1186
3127	Fulfulde	sinndu-de	s i n n d u + d e	hang up, hook	accrocher, suspendre	HANG UP	3 7 4 4 1 7 9 1 7	AXLMBZ_AX	SINNTY_TE	6	6.S.C 6.I.V 6.N.c 6.N.c 6.T.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.1 1.75 0.8 0.0 2.0 1.5	0	1871	1187
3129	Jamsay	kɔ́rɔ́	k ɔ ⁵ r ɔ ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	KU6RU6	7	7.K.C 7.U.V 7.6.T 7.R.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1185
3130	Mombo	gɔ́d-dɛ̀	ɡ ɔ ⁵ d + d ɛ ¹	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 1 9 1 7 8	AXTN_AXT	KU6T_TE6	9	9.K.C 9.U.V 9.6.T 9.T.c 9._._ 9.T.C 9.E.V 9.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1873	1188
3131	Najamba	gùbɛ́	ɡ u ¹ b ɛ ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 1 7 8	AXTBYT	KY6PE6	10	10.K.C 10.Y.V 10.6.T 10.P.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1189
3132	Nanga	kɔ́rí	k ɔ ⁵ r i ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	KU6RI6	11	11.K.C 11.U.V 11.6.T 11.R.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1185
3133	Penange	gɔ́r-dɛ̀	ɡ ɔ ⁵ r + d ɛ ¹	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 9 1 7 8	AXTN_AXT	KU6R_TE6	12	12.K.C 12.U.V 12.6.T 12.R.c 12._._ 12.T.C 12.E.V 12.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1873	1188
3134	Perge_Tegu	kɔ́lɔ́	k ɔ ⁵ l ɔ ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	KU6LU6	13	13.K.C 13.U.V 13.6.T 13.L.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1185
3135	Songhai_Kiini	dèy	d e ¹ j	hang up	suspendre, accrocher	HANG UP	1 7 8 6	AXTN	TE6J	14	14.T.C 14.E.V 14.6.T 14.J.c	1.6 3.0 1.0 0.5	0	1878	1190
3136	Songhai_Senni	tákkê	t a ⁵ k k e ⁵¹	hang (sth) up, attach (sth) to wall	afficher, coller (qqch) au mur	HANG UP	1 7 8 1 1 7 8	AXTMBYT	TA6KKE3	15	15.T.C 15.A.V 15.6.T 15.K.c 15.K.C 15.E.V 15.3.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1870	1191
3137	Tebul_Ure	gùbú	ɡ u ¹ b u ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 1 7 8	AXTBYT	KY6PY6	16	16.K.C 16.Y.V 16.6.T 16.P.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1189
3138	Tiranige_Diga	gúwɔ́	ɡ u ⁵ w ɔ ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 6 7 8	AXTBYT	KY6WU6	17	17.K.C 17.Y.V 17.6.T 17.W.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1189
3139	Togo_Kan	jèré	dʒ e ¹ r e ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	TE6RE6	18	18.T.C 18.E.V 18.6.T 18.R.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1878	1192
3140	Tommo_So	jèlé	dʒ e ¹ l e ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	TE6LE6	19	19.T.C 19.E.V 19.6.T 19.L.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1878	1192
3141	Toro_Tegu	gùtú	ɡ u ¹ t u ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 1 7 8	AXTBYT	KY6TY6	20	20.K.C 20.Y.V 20.6.T 20.T.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1868	1189
3142	Yanda_Dom	kɔ́r-dɔ́	k ɔ ⁵ r + d ɔ ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 9 1 7 8	AXTN_AXT	KU6R_TU6	21	21.K.C 21.U.V 21.6.T 21.R.c 21._._ 21.T.C 21.U.V 21.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1873	1188
3143	Yorno_So	jèlé	dʒ e ¹ l e ⁵	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	HANG UP	1 7 8 5 7 8	AXTBYT	TE6LE6	22	22.T.C 22.E.V 22.6.T 22.L.C 22.E.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1878	1192
#
3145	Bambara	kùⁿ	k ũ ¹ ∼	head	tête	HEAD	1 7 8 4	AXTN	KY69	1	1.K.C 1.Y.V 1.6.T 1.9.c	1.6 3.0 1.0 0.5	0	1879	1193
3146	Bangime	dēɡè	d e ³ ɡ e ¹	head	tête	HEAD	1 7 8 1 7 8	AXTBYT	TE6KE6	2	2.T.C 2.E.V 2.6.T 2.K.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1879	1194
3147	Bankan_Tey	kû:	k uː ⁵¹	head	tête	HEAD	1 7 8	AXT	KY3	3	3.K.C 3.Y.V 3.3.T	1.6 3.0 1.0	0	1879	1195
3148	Ben_Tey	kû:	k uː ⁵¹	head	tête	HEAD	1 7 8	AXT	KY3	4	4.K.C 4.Y.V 4.3.T	1.6 3.0 1.0	0	1879	1195
3149	Bunoge	kò	k o ¹	head	tête	HEAD	1 7 8	AXT	KU6	5	5.K.C 5.U.V 5.6.T	1.6 3.0 1.0	0	1879	1195
3151	Fulfulde	hoore	h o o r e	head	tête	HEAD	3 7 7 5 7	AXYBZ	HUURE	6	6.H.C 6.U.V 6.U.V 6.R.C 6.E.V	2.0 1.5 1.3 1.75 0.8	0	1884	1196
3153	Jamsay	dárⁿá	d a ⁵ r̃ ∼ a ⁵	head	tête	HEAD	1 7 8 5 4 7 8	AXTMBYT	TA6R9A6	7	7.T.C 7.A.V 7.6.T 7.R.c 7.9.C 7.A.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1885	1197
3154	Jenaama	ŋìyɛ̀wⁿ	ŋ i ¹ j ɛ ¹ w̃ ∼	head	tête	HEAD	4 7 8 6 7 8 6 4	AXTBYTLN	NI6JE6W9	8	8.N.C 8.I.V 8.6.T 8.J.C 8.E.V 8.6.T 8.W.c 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 0.5	0	1886	1198
3155	Mombo	kó:	k oː ⁵	head	tête	HEAD	1 7 8	AXT	KU6	9	9.K.C 9.U.V 9.6.T	1.6 3.0 1.0	0	1879	1195
3156	Najamba	kî:ŋgè	k iː ⁵¹ + ŋ ɡ e ¹	head	tête	HEAD	1 7 8 9 4 1 7 8	AXT_ACYT	KI3_NKE6	10	10.K.C 10.I.V 10.3.T 10._._ 10.N.C 10.K.C 10.E.V 10.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1888	1199
3157	Nanga	kû:	k uː ⁵¹	head	tête	HEAD	1 7 8	AXT	KY3	11	11.K.C 11.Y.V 11.3.T	1.6 3.0 1.0	0	1879	1195
3158	Penange	kó:	k oː ⁵	head	tête	HEAD	1 7 8	AXT	KU6	12	12.K.C 12.U.V 12.6.T	1.6 3.0 1.0	0	1879	1195
3159	Perge_Tegu	kù: tógóró	k uː ¹ _ t o ⁵ ɡ o ⁵ r o ⁵	head	tête	HEAD	1 7 8 9 1 7 8 1 7 8 5 7 8	AXT_AXTBYTBYT	KY6_TU6KU6RU6	13	13.K.C 13.Y.V 13.6.T 13._._ 13.T.C 13.U.V 13.6.T 13.K.C 13.U.V 13.6.T 13.R.C 13.U.V 13.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1891	1200
3160	Songhai_Kiini	bòŋ	b o ¹ ŋ	head	tête	HEAD	1 7 8 4	AXTN	PU6N	14	14.P.C 14.U.V 14.6.T 14.N.c	1.6 3.0 1.0 0.5	0	1892	1201
3161	Songhai_Senni	bòŋ	b o ¹ ŋ	head	tête	HEAD	1 7 8 4	AXTN	PU6N	15	15.P.C 15.U.V 15.6.T 15.N.c	1.6 3.0 1.0 0.5	0	1892	1201
3162	Tebul_Ure	kúgɔ́	k u ⁵ ɡ ɔ ⁵	head	tête	HEAD	1 7 8 1 7 8	AXTBYT	KY6KU6	16	16.K.C 16.Y.V 16.6.T 16.K.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1879	1195
3163	Tiranige_Diga	kógó	k o ⁵ ɡ o ⁵	head	tête	HEAD	1 7 8 1 7 8	AXTBYT	KU6KU6	17	17.K.C 17.U.V 17.6.T 17.K.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1879	1195
3164	Togo_Kan	kùⁿ kɛ́nɛ́	k ũ ¹ ∼ _ k ɛ ⁵ n ɛ ⁵	head	tête	HEAD	1 7 8 4 9 1 7 8 4 7 8	AXTN_AXTBYT	KY69_KE6NE6	18	18.K.C 18.Y.V 18.6.T 18.9.c 18._._ 18.K.C 18.E.V 18.6.T 18.N.C 18.E.V 18.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1896	1202
3165	Tommo_So	kúú	k uː ⁵	head	tête	HEAD	1 7 8	AXT	KY6	19	19.K.C 19.Y.V 19.6.T	1.6 3.0 1.0	0	1879	1195
3166	Toro_Tegu	kú	k u ⁵	head	tête	HEAD	1 7 8	AXT	KY6	20	20.K.C 20.Y.V 20.6.T	1.6 3.0 1.0	0	1879	1195
3167	Yanda_Dom	dàrⁿà bàndá	d a ¹ r̃ ∼ a ¹ _ b a ¹ n d a ⁵	head	tête	HEAD	1 7 8 5 4 7 8 9 1 7 8 4 1 7 8	AXTMBYT_AXTMBYT	TA6R9A6_PA6NTA6	21	21.T.C 21.A.V 21.6.T 21.R.c 21.9.C 21.A.V 21.6.T 21._._ 21.P.C 21.A.V 21.6.T 21.N.c 21.T.C 21.A.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1885	1197
3168	Yorno_So	kû:	k uː ⁵¹	head	tête	HEAD	1 7 8	AXT	KY3	22	22.K.C 22.Y.V 22.3.T	1.6 3.0 1.0	0	1879	1195
#
3173	Bangime	nō-rè	n o ³ + r e ¹	hear (sound); detect (odor)	entendre (son); sentir (odeur)	HEAR	4 7 8 9 5 7 8	AXT_AXT	NU6_RE6	2	2.N.C 2.U.V 2.6.T 2._._ 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1897	1203
3174	Bankan_Tey	nú	n u ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8	AXT	NY6	3	3.N.C 3.Y.V 3.6.T	1.6 3.0 1.0	1	1897	1204
3175	Ben_Tey	nǔ	n u ¹⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8	AXT	NY2	4	4.N.C 4.Y.V 4.2.T	1.6 3.0 1.0	0	1897	1204
3176	Bunoge	nún-dè	n u ⁵ n + d e ¹	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8 4 9 1 7 8	AXTN_AXT	NY6N_TE6	5	5.N.C 5.Y.V 5.6.T 5.N.c 5._._ 5.T.C 5.E.V 5.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1900	1205
3178	Fulfulde	nanu-de	n a n u + d e	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 4 7 9 1 7	AXBZ_AX	NANY_TE	6	6.N.C 6.A.V 6.N.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	0	1900	1206
3179	Jamsay	áɣá	a ⁵ ɣ a ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	7 8 3 7 8	XTBYT	A6GA6	7	7.A.V 7.6.T 7.G.C 7.A.V 7.6.T	3.0 1.0 1.3 3.0 1.0	0	1902	1207
3180	Mombo	nún-dé	n u ⁵ n + d e ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8 4 9 1 7 8	AXTN_AXT	NY6N_TE6	9	9.N.C 9.Y.V 9.6.T 9.N.c 9._._ 9.T.C 9.E.V 9.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1900	1205
3181	Najamba	ŋwɛ́	ŋ w ɛ ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 6 7 8	ACXT	NWE6	10	10.N.C 10.W.C 10.E.V 10.6.T	1.6 1.2 3.0 1.0	1	1897	1204
3182	Nanga	nǔyⁿ	n u ¹⁵ j ∼	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8 6 4	AXTLN	NY2J9	11	11.N.C 11.Y.V 11.2.T 11.J.c 11.9.c	1.6 3.0 1.0 1.1 0.5	0	1905	1204
3183	Perge_Tegu	ɛ́gɛ́	ɛ ⁵ ɡ ɛ ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	7 8 1 7 8	XTBYT	E6KE6	13	13.E.V 13.6.T 13.K.C 13.E.V 13.6.T	3.0 1.0 1.3 3.0 1.0	0	1902	1208
3184	Songhai_Kiini	má:	m aː ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8	AXT	MA6	14	14.M.C 14.A.V 14.6.T	1.6 3.0 1.0	0	1907	1209
3185	Songhai_Senni	má:	m aː ⁵	hear, detect (e.g. smell); learn	entendre, apercevoir; apprendre	HEAR	4 7 8	AXT	MA6	15	15.M.C 15.A.V 15.6.T	1.6 3.0 1.0	0	1907	1209
3186	Tebul_Ure	nɔ́	n ɔ ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8	AXT	NU6	16	16.N.C 16.U.V 16.6.T	1.6 3.0 1.0	0	1897	1204
3187	Tiranige_Diga	nú:n-dó	n uː ⁵ n + d o ⁵	hear (sound, voice)	entendre (bruit, voix)	HEAR	4 7 8 4 9 1 7 8	AXTN_AXT	NY6N_TU6	17	17.N.C 17.Y.V 17.6.T 17.N.c 17._._ 17.T.C 17.U.V 17.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1900	1205
