# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
4008	Bangime	sɛ̀mà	s ɛ ¹ m a ¹	louse	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SE6MA6	2	2.S.C 2.E.V 2.6.T 2.M.C 2.A.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4009	Bankan_Tey	tó:rⁿú-m	t oː ⁵ r̃ ∼ u ⁵ + m	louse (on human or animal)	pou	LOUSE	1 7 8 5 4 7 8 9 4	AXTMBYT_A	TU6R9Y6_M	3	3.T.C 3.U.V 3.6.T 3.R.c 3.9.C 3.Y.V 3.6.T 3._._ 3.M.C	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6	0	1732	1097
4010	Ben_Tey	kɔ̀tɔ̀ kɔ᷈:-m	k ɔ ¹ t ɔ ¹ _ k ɔː ¹⁵¹ + m	louse (on human or animal)	pou	LOUSE	1 7 8 1 7 8 9 1 7 8 9 4	AXTBYT_AXT_A	KU6TU6_KU6_M	4	4.K.C 4.U.V 4.6.T 4.T.C 4.U.V 4.6.T 4._._ 4.K.C 4.U.V 4.6.T 4._._ 4.M.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6	0	1733	1098
4011	Bunoge	sɛ́mɔ̀	s ɛ ⁵ m ɔ ¹	louse (on human or animal)	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SE6MU6	5	5.S.C 5.E.V 5.6.T 5.M.C 5.U.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4013	Fulfulde	temba	t e m b a	louse	pou	LOUSE	1 7 4 1 7	AXMBZ	TEMPA	6	6.T.C 6.E.V 6.M.c 6.P.C 6.A.V	2.0 1.5 1.1 1.75 0.8	0	1735	1099
4015	Jamsay	kàrùm-kǎ:	k a ¹ r u ¹ m + k aː ¹⁵	louse (on human or animal)	pou	LOUSE	1 7 8 5 7 8 4 9 1 7 8	AXTBYTN_AXT	KA6RY6M_KA2	7	7.K.C 7.A.V 7.6.T 7.R.C 7.Y.V 7.6.T 7.M.c 7._._ 7.K.C 7.A.V 7.2.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1733	1098
4016	Jenaama	sɔ̀mɔ̀	s ɔ ¹ m ɔ ¹	louse	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SU6MU6	8	8.S.C 8.U.V 8.6.T 8.M.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4017	Mombo	sɛ́mɛ̀	s ɛ ⁵ m ɛ ¹	louse (on human or animal)	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SE6ME6	9	9.S.C 9.E.V 9.6.T 9.M.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4018	Najamba	nígíjí	n i ⁵ ɡ i ⁵ dʒ i ⁵	louse (on human or animal)	pou	LOUSE	4 7 8 1 7 8 1 7 8	AXTBYTBYT	NI6KI6TI6	10	10.N.C 10.I.V 10.6.T 10.K.C 10.I.V 10.6.T 10.T.C 10.I.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1739	1100
4019	Nanga	kɔ̀rɔ̀ŋ kɔ᷈:	k ɔ ¹ r ɔ ¹ ŋ _ k ɔː	louse (on human or animal)	pou	LOUSE	1 7 8 5 7 8 4 9 1 7	AXTBYTN_AX	KU6RU6N_KU	11	11.K.C 11.U.V 11.6.T 11.R.C 11.U.V 11.6.T 11.N.c 11._._ 11.K.C 11.U.V	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0	0	1733	1098
4020	Penange	sɛ̀mɛ̀	s ɛ ¹ m ɛ ¹	louse (on human or animal)	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SE6ME6	12	12.S.C 12.E.V 12.6.T 12.M.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4021	Perge_Tegu	kɔ̀rɔ̀m kɔ̌:	k ɔ ¹ r ɔ ¹ m _ k ɔː ¹⁵	louse (on human or animal)	pou	LOUSE	1 7 8 5 7 8 4 9 1 7 8	AXTBYTN_AXT	KU6RU6M_KU2	13	13.K.C 13.U.V 13.6.T 13.R.C 13.U.V 13.6.T 13.M.c 13._._ 13.K.C 13.U.V 13.2.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1733	1098
4022	Songhai_Kiini	gá:ní	ɡ aː ⁵ n i ⁵	louse	pou	LOUSE	1 7 8 4 7 8	AXTBYT	KA6NI6	14	14.K.C 14.A.V 14.6.T 14.N.C 14.I.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1743	1101
4023	Songhai_Senni	gán ó	ɡ a ⁵ n _ o ⁵	louse	pou	LOUSE	1 7 8 4 9 7 8	AXTN_XT	KA6N_U6	15	15.K.C 15.A.V 15.6.T 15.N.c 15._._ 15.U.V 15.6.T	1.6 3.0 1.0 0.5 0.0 3.0 1.0	0	1744	1102
4025	Tebul_Ure	kɔ̀rɔ̀ŋ gɛ̌:	k ɔ ¹ r ɔ ¹ ŋ _ ɡ ɛː ¹⁵	louse (on human or animal)	pou	LOUSE	1 7 8 5 7 8 4 9 1 7 8	AXTBYTN_AXT	KU6RU6N_KE2	16	16.K.C 16.U.V 16.6.T 16.R.C 16.U.V 16.6.T 16.N.c 16._._ 16.K.C 16.E.V 16.2.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1733	1098
4026	Tiranige_Diga	sɛ́mɔ́	s ɛ ⁵ m ɔ ⁵	louse (on human or animal)	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SE6MU6	17	17.S.C 17.E.V 17.6.T 17.M.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4027	Togo_Kan	kàŋ kǎ:	k a ¹ ŋ _ k aː ¹⁵	louse (on human or animal)	pou	LOUSE	1 7 8 4 9 1 7 8	AXTN_AXT	KA6N_KA2	18	18.K.C 18.A.V 18.6.T 18.N.c 18._._ 18.K.C 18.A.V 18.2.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1744	1098
4028	Toro_Tegu	tórⁿú	t o ⁵ r̃ ∼ u ⁵	louse (on human or animal)	pou	LOUSE	1 7 8 5 4 7 8	AXTMBYT	TU6R9Y6	20	20.T.C 20.U.V 20.6.T 20.R.c 20.9.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1732	1097
4029	Yanda_Dom	sɛ̀mɛ̀	s ɛ ¹ m ɛ ¹	louse (on human or animal)	pou	LOUSE	3 7 8 4 7 8	AXTBYT	SE6ME6	21	21.S.C 21.E.V 21.6.T 21.M.C 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1731	1096
4030	Yorno_So	sèwⁿɛ́	s e ¹ w̃ ∼ ɛ ⁵	louse (on human or animal)	pou	LOUSE	3 7 8 6 4 7 8	AXTMBYT	SE6W9E6	22	22.S.C 22.E.V 22.6.T 22.W.c 22.9.C 22.E.V 22.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1731	1096
#
4033	Bangime	póɡó póɡò	p o ⁵ ɡ o ⁵ _ p o ⁵ ɡ o ¹	lung(s)	poumon(s)	LUNG	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	PU6KU6_PU6KU6	2	2.P.C 2.U.V 2.6.T 2.K.C 2.U.V 2.6.T 2._._ 2.P.C 2.U.V 2.6.T 2.K.C 2.U.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4034	Bankan_Tey	pùsù pàsá	p u ¹ s u ¹ _ p a ¹ s a ⁵	lung	poumon	LUNG	1 7 8 3 7 8 9 1 7 8 3 7 8	AXTBYT_AXTBYT	PY6SY6_PA6SA6	3	3.P.C 3.Y.V 3.6.T 3.S.C 3.Y.V 3.6.T 3._._ 3.P.C 3.A.V 3.6.T 3.S.C 3.A.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4035	Ben_Tey	pù:sù pà:sá	p uː ¹ s u ¹ _ p aː ¹ s a ⁵	lung	poumon	LUNG	1 7 8 3 7 8 9 1 7 8 3 7 8	AXTBYT_AXTBYT	PY6SY6_PA6SA6	4	4.P.C 4.Y.V 4.6.T 4.S.C 4.Y.V 4.6.T 4._._ 4.P.C 4.A.V 4.6.T 4.S.C 4.A.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4036	Bunoge	pùsù pùsú	p u ¹ s u ¹ _ p u ¹ s u ⁵	lung	poumon	LUNG	1 7 8 3 7 8 9 1 7 8 3 7 8	AXTBYT_AXTBYT	PY6SY6_PY6SY6	5	5.P.C 5.Y.V 5.6.T 5.S.C 5.Y.V 5.6.T 5._._ 5.P.C 5.Y.V 5.6.T 5.S.C 5.Y.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4038	Fulfulde	wuucere	w u u tʃ e r e	lung	poumon	LUNG	6 7 7 1 7 5 7	AXYBYBZ	WYYTERE	6	6.W.C 6.Y.V 6.Y.V 6.T.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	1749	1104
4040	Jamsay	pù:jú pà:jú	p uː ¹ dʒ u ⁵ _ p aː ¹ dʒ u ⁵	lung	poumon	LUNG	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	PY6TY6_PA6TY6	7	7.P.C 7.Y.V 7.6.T 7.T.C 7.Y.V 7.6.T 7._._ 7.P.C 7.A.V 7.6.T 7.T.C 7.Y.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4041	Mombo	pùjù pájù	p u ¹ dʒ u ¹ _ p a ⁵ dʒ u ¹	lung	poumon	LUNG	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	PY6TY6_PA6TY6	9	9.P.C 9.Y.V 9.6.T 9.T.C 9.Y.V 9.6.T 9._._ 9.P.C 9.A.V 9.6.T 9.T.C 9.Y.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4042	Najamba	bú bùjû:	b u ⁵ _ b u ¹ dʒ uː ⁵¹	lung	poumon	LUNG	1 7 8 9 1 7 8 1 7 8	AXT_AXTBYT	PY6_PY6TY3	10	10.P.C 10.Y.V 10.6.T 10._._ 10.P.C 10.Y.V 10.6.T 10.T.C 10.Y.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4043	Nanga	kɛ̀ndɛ̀	k ɛ ¹ n d ɛ ¹	lung	poumon	LUNG	1 7 8 4 1 7 8	AXTMBYT	KE6NTE6	11	11.K.C 11.E.V 11.6.T 11.N.c 11.T.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1753	1105
4044	Penange	pùgùjáⁿ pùgùjáⁿ	p u ¹ ɡ u ¹ dʒ ã ⁵ ∼ _ p u ¹ ɡ u ¹ dʒ ã ⁵ ∼	lung	poumon	LUNG	1 7 8 1 7 8 1 7 8 4 9 1 7 8 1 7 8 1 7 8 4	AXTBYTBYTN_AXTBYTBYTN	PY6KY6TA69_PY6KY6TA69	12	12.P.C 12.Y.V 12.6.T 12.K.C 12.Y.V 12.6.T 12.T.C 12.A.V 12.6.T 12.9.c 12._._ 12.P.C 12.Y.V 12.6.T 12.K.C 12.Y.V 12.6.T 12.T.C 12.A.V 12.6.T 12.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5	0	1754	1106
4045	Perge_Tegu	pù:sù pà:sá	p uː ¹ s u ¹ _ p aː ¹ s a ⁵	lung	poumon	LUNG	1 7 8 3 7 8 9 1 7 8 3 7 8	AXTBYT_AXTBYT	PY6SY6_PA6SA6	13	13.P.C 13.Y.V 13.6.T 13.S.C 13.Y.V 13.6.T 13._._ 13.P.C 13.A.V 13.6.T 13.S.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4046	Songhai_Kiini	kùmpú	k u ¹ m p u ⁵	lung	poumon	LUNG	1 7 8 4 1 7 8	AXTMBYT	KY6MPY6	14	14.K.C 14.Y.V 14.6.T 14.M.c 14.P.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1756	1107
4047	Songhai_Senni	kùmbò	k u ¹ m b o ¹	lung	poumon	LUNG	1 7 8 4 1 7 8	AXTMBYT	KY6MPU6	15	15.K.C 15.Y.V 15.6.T 15.M.c 15.P.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1756	1107
4049	Tebul_Ure	pùdù pá:dù	p u ¹ d u ¹ _ p aː ⁵ d u ¹	lung	poumon	LUNG	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	PY6TY6_PA6TY6	16	16.P.C 16.Y.V 16.6.T 16.T.C 16.Y.V 16.6.T 16._._ 16.P.C 16.A.V 16.6.T 16.T.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4050	Tiranige_Diga	àl pús	a ¹ l _ p u ⁵ s	lung	poumon	LUNG	7 8 5 9 1 7 8 3	XTN_AXTN	A6L_PY6S	17	17.A.V 17.6.T 17.L.c 17._._ 17.P.C 17.Y.V 17.6.T 17.S.c	3.0 1.0 0.5 0.0 1.6 3.0 1.0 0.5	0	1759	1108
4051	Togo_Kan	pú:jù pá:jù	p uː ⁵ dʒ u ¹ _ p aː ⁵ dʒ u ¹	lung	poumon	LUNG	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	PY6TY6_PA6TY6	18	18.P.C 18.Y.V 18.6.T 18.T.C 18.Y.V 18.6.T 18._._ 18.P.C 18.A.V 18.6.T 18.T.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4052	Tommo_So	kìndɛ̀ bùúdú bààdù	k i ¹ n d ɛ ¹ _ b u ¹ u ⁵ d u ⁵ _ b aː ¹ d u ¹	lung	poumon	LUNG	1 7 8 4 1 7 8 9 1 7 8 7 8 1 7 8 9 1 7 8 1 7 8	AXTMBYT_AXTYTBYT_AXTBYT	KI6NTE6_PY6Y6TY6_PA6TY6	19	19.K.C 19.I.V 19.6.T 19.N.c 19.T.C 19.E.V 19.6.T 19._._ 19.P.C 19.Y.V 19.6.T 19.Y.V 19.6.T 19.T.C 19.Y.V 19.6.T 19._._ 19.P.C 19.A.V 19.6.T 19.T.C 19.Y.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1761	1103
4053	Toro_Tegu	kùpà:ⁿ sú	k u ¹ p ãː ¹ ∼ _ s u ⁵	lung	poumon	LUNG	1 7 8 1 7 8 4 9 3 7 8	AXTBYTN_AXT	KY6PA69_SY6	20	20.K.C 20.Y.V 20.6.T 20.P.C 20.A.V 20.6.T 20.9.c 20._._ 20.S.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1756	1109
4054	Yanda_Dom	pú:zù pá:zù	p uː ⁵ z u ¹ _ p aː ⁵ z u ¹	lung	poumon	LUNG	1 7 8 3 7 8 9 1 7 8 3 7 8	AXTBYT_AXTBYT	PY6SY6_PA6SY6	21	21.P.C 21.Y.V 21.6.T 21.S.C 21.Y.V 21.6.T 21._._ 21.P.C 21.A.V 21.6.T 21.S.C 21.Y.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
4055	Yorno_So	bǔ:jù bà:jù	b uː ¹⁵ dʒ u ¹ _ b aː ¹ dʒ u ¹	lung	poumon	LUNG	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	PY2TY6_PA6TY6	22	22.P.C 22.Y.V 22.2.T 22.T.C 22.Y.V 22.6.T 22._._ 22.P.C 22.A.V 22.6.T 22.T.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1745	1103
#
4059	Bambara	kàbá	k a ¹ b a ⁵	corn, maize	Zea mais, maïs	MAIZE	1 7 8 1 7 8	AXTBYT	KA6PA6	1	1.K.C 1.A.V 1.6.T 1.P.C 1.A.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1762	1110
4060	Bangime	bìrɔ̀ ndɔ́ⁿ	b i ¹ r ɔ ¹ _ n d ɔ̃ ⁵ ∼	maize	maïs	MAIZE	1 7 8 5 7 8 9 4 1 7 8 4	AXTBYT_ACYTN	PI6RU6_NTU69	2	2.P.C 2.I.V 2.6.T 2.R.C 2.U.V 2.6.T 2._._ 2.N.C 2.T.C 2.U.V 2.6.T 2.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.5	0	1763	1111
4061	Bankan_Tey	bàrà ɛ̀mbɛ̌y	b a ¹ r a ¹ _ ɛ ¹ m b ɛ ¹⁵ j	corn, maize	maïs	MAIZE	1 7 8 5 7 8 9 7 8 4 1 7 8 6	AXTBYT_XTMBYTN	PA6RA6_E6MPE2J	3	3.P.C 3.A.V 3.6.T 3.R.C 3.A.V 3.6.T 3._._ 3.E.V 3.6.T 3.M.c 3.P.C 3.E.V 3.2.T 3.J.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 1.1 1.3 3.0 1.0 0.5	0	1763	1112
4062	Ben_Tey	bàr měyⁿ	b a ¹ r m e ¹⁵ j ∼	corn, maize	maïs	MAIZE	1 7 8 5 4 7 8 6 4	AXTMBYTLN	PA6RME2J9	4	4.P.C 4.A.V 4.6.T 4.R.c 4.M.C 4.E.V 4.2.T 4.J.c 4.9.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.1 0.5	0	1765	1113
4063	Bunoge	dílímà	d i ⁵ l i ⁵ m a ¹	corn, maize	maïs	MAIZE	1 7 8 5 7 8 4 7 8	AXTBYTBYT	TI6LI6MA6	5	5.T.C 5.I.V 5.6.T 5.L.C 5.I.V 5.6.T 5.M.C 5.A.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1766	1114
4065	Fulfulde	mbamm baari	m b a m m _ b a a r i	maize	maïs	MAIZE	4 1 7 4 4 9 1 7 7 5 7	ACYLN_AXYBZ	MPAMM_PAARI	6	6.M.C 6.P.C 6.A.V 6.M.c 6.M.c 6._._ 6.P.C 6.A.V 6.A.V 6.R.C 6.I.V	2.0 1.5 1.3 1.1 0.8 0.0 2.0 1.5 1.3 1.75 0.8	0	1767	1115
4067	Jamsay	pòrò: ɲú:	p o ¹ r oː ¹ _ ɲ uː ⁵	corn, maize	maize	MAIZE	1 7 8 5 7 8 9 4 7 8	AXTBYT_AXT	PU6RU6_NY6	7	7.P.C 7.U.V 7.6.T 7.R.C 7.U.V 7.6.T 7._._ 7.N.C 7.Y.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	1763	1111
4068	Jenaama	kèndè	k e ¹ n d e ¹	maize, corn	maïs	MAIZE	1 7 8 4 1 7 8	AXTMBYT	KE6NTE6	8	8.K.C 8.E.V 8.6.T 8.N.c 8.T.C 8.E.V 8.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1769	1116
4069	Mombo	ɛ̀mbɛ̀ dúlúmá	ɛ ¹ m b ɛ ¹ _ d u ⁵ l u ⁵ m a ⁵	corn, maize	maïs	MAIZE	7 8 4 1 7 8 9 1 7 8 5 7 8 4 7 8	XTMBYT_AXTBYTBYT	E6MPE6_TY6LY6MA6	9	9.E.V 9.6.T 9.M.c 9.P.C 9.E.V 9.6.T 9._._ 9.T.C 9.Y.V 9.6.T 9.L.C 9.Y.V 9.6.T 9.M.C 9.A.V 9.6.T	3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1766	1117
4070	Najamba	mà dèmbáŋgó	m a ¹ _ d e ¹ m b a ⁵ ŋ ɡ o ⁵	corn, maize	maïs	MAIZE	4 7 8 9 1 7 8 4 1 7 8 4 1 7 8	AXT_AXTMBYTMBYT	MA6_TE6MPA6NKU6	10	10.M.C 10.A.V 10.6.T 10._._ 10.T.C 10.E.V 10.6.T 10.M.c 10.P.C 10.A.V 10.6.T 10.N.c 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	1771	1118
4071	Nanga	jàrⁿà mbɛ́	dʒ a ¹ r̃ ∼ a ¹ _ m b ɛ ⁵	corn, maize	maïs	MAIZE	1 7 8 5 4 7 8 9 4 1 7 8	AXTMBYT_ACYT	TA6R9A6_MPE6	11	11.T.C 11.A.V 11.6.T 11.R.c 11.9.C 11.A.V 11.6.T 11._._ 11.M.C 11.P.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1772	1112
4072	Penange	dàlmà yògó	d a ¹ l m a ¹ _ j o ¹ ɡ o ⁵	corn, maize	maïs	MAIZE	1 7 8 5 4 7 8 9 6 7 8 1 7 8	AXTMBYT_AXTBYT	TA6LMA6_JU6KU6	12	12.T.C 12.A.V 12.6.T 12.L.c 12.M.C 12.A.V 12.6.T 12._._ 12.J.C 12.U.V 12.6.T 12.K.C 12.U.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1772	1119
4073	Perge_Tegu	bàrà ɛ̀:mbɛ́	b a ¹ r a ¹ _ ɛː ¹ m b ɛ ⁵	corn, maize	maïs	MAIZE	1 7 8 5 7 8 9 7 8 4 1 7 8	AXTBYT_XTMBYT	PA6RA6_E6MPE6	13	13.P.C 13.A.V 13.6.T 13.R.C 13.A.V 13.6.T 13._._ 13.E.V 13.6.T 13.M.c 13.P.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 1.1 1.3 3.0 1.0	0	1763	1112
4074	Songhai_Senni	kòtkòlò	k o ¹ t k o ¹ l o ¹	cultivated corn (maize)	maïs cul	MAIZE	1 7 8 1 1 7 8 5 7 8	AXTMBYTBYT	KU6TKU6LU6	15	15.K.C 15.U.V 15.6.T 15.T.c 15.K.C 15.U.V 15.6.T 15.L.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	0	1776	1121
4075	Songhai_Kiini	màlàŋ hàmbó	m a ¹ l a ¹ ŋ _ h a ¹ m b o ⁵	corn (maize)	maïs	MAIZE	4 7 8 5 7 8 4 9 3 7 8 4 1 7 8	AXTBYTN_AXTMBYT	MA6LA6N_HA6MPU6	14	14.M.C 14.A.V 14.6.T 14.L.C 14.A.V 14.6.T 14.N.c 14._._ 14.H.C 14.A.V 14.6.T 14.M.c 14.P.C 14.U.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1775	1120
4077	Tebul_Ure	sàrⁿà ɛ̀mbɛ́	s a ¹ r̃ ∼ a ¹ + ɛ ¹ m b ɛ ⁵	corn, maize	maïs	MAIZE	3 7 8 5 4 7 8 9 7 8 4 1 7 8	AXTMBYT_XTMBYT	SA6R9A6_E6MPE6	16	16.S.C 16.A.V 16.6.T 16.R.c 16.9.C 16.A.V 16.6.T 16._._ 16.E.V 16.6.T 16.M.c 16.P.C 16.E.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 3.0 1.0 1.1 1.3 3.0 1.0	0	1777	1112
4078	Tiranige_Diga	dùmà+yò:gé	d u ¹ m a ¹ _ j oː ¹ ɡ e ⁵	corn, maize	maïs	MAIZE	1 7 8 4 7 8 9 6 7 8 1 7 8	AXTBYT_AXTBYT	TY6MA6_JU6KE6	17	17.T.C 17.Y.V 17.6.T 17.M.C 17.A.V 17.6.T 17._._ 17.J.C 17.U.V 17.6.T 17.K.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1772	1119
4079	Togo_Kan	màɲɛ̀rⁿ ɛ̀má	m a ¹ ɲ ɛ ¹ r̃ ∼ _ ɛ ¹ m a ⁵	corn, maize	maïs	MAIZE	4 7 8 4 7 8 5 4 9 7 8 4 7 8	AXTBYTLN_XTBYT	MA6NE6R9_E6MA6	18	18.M.C 18.A.V 18.6.T 18.N.C 18.E.V 18.6.T 18.R.c 18.9.c 18._._ 18.E.V 18.6.T 18.M.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 0.5 0.0 3.0 1.0 1.3 3.0 1.0	0	1777	1112
4080	Tommo_So	sànà ɛ̀mmɛ́	s a ¹ n a ¹ _ ɛ ¹ m m ɛ ⁵	corn, maize	maïs	MAIZE	3 7 8 4 7 8 9 7 8 4 4 7 8	AXTBYT_XTMBYT	SA6NA6_E6MME6	19	19.S.C 19.A.V 19.6.T 19.N.C 19.A.V 19.6.T 19._._ 19.E.V 19.6.T 19.M.c 19.M.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 1.1 1.3 3.0 1.0	0	1777	1112
4081	Toro_Tegu	tɔ̀rⁿí yⁿàrⁿà	t ɔ ¹ r̃ ∼ i ⁵ _ j ∼ a ¹ r̃ ∼ a ¹	corn, maize	maïs	MAIZE	1 7 8 5 4 7 8 9 6 4 7 8 5 4 7 8	AXTMBYT_ACYTMBYT	TU6R9I6_J9A6R9A6	20	20.T.C 20.U.V 20.6.T 20.R.c 20.9.C 20.I.V 20.6.T 20._._ 20.J.C 20.9.C 20.A.V 20.6.T 20.R.c 20.9.C 20.A.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0	0	1772	1122
4082	Yanda_Dom	sànà ɛ̀mɛ̀	s a ¹ n a ¹ _ ɛ ¹ m ɛ ¹	corn, maize	maïs	MAIZE	3 7 8 4 7 8 9 7 8 4 7 8	AXTBYT_XTBYT	SA6NA6_E6ME6	21	21.S.C 21.A.V 21.6.T 21.N.C 21.A.V 21.6.T 21._._ 21.E.V 21.6.T 21.M.C 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 1.3 3.0 1.0	0	1777	1112
