# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
3732	Tiranige_Diga	mándó	m a ⁵ n d o ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH	4 7 8 4 1 7 8	AXTMBYT	MA6NTU6	17	17.M.C 17.A.V 17.6.T 17.N.c 17.T.C 17.U.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1570	1010
3733	Togo_Kan	mɔ̌:	m ɔː ¹⁵	laugh (verb only)	rire (verbe seulement)	LAUGH	4 7 8	AXT	MU2	18	18.M.C 18.U.V 18.2.T	1.6 3.0 1.0	0	1569	1011
3734	Tommo_So	mòmó	m o ¹ m o ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH	4 7 8 4 7 8	AXTBYT	MU6MU6	19	19.M.C 19.U.V 19.6.T 19.M.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1569	1011
3735	Toro_Tegu	mɔ̌m	m ɔ ¹⁵ m	laugh (verb only)	rire (verbe seulement)	LAUGH	4 7 8 4	AXTN	MU2M	20	20.M.C 20.U.V 20.2.T 20.M.c	1.6 3.0 1.0 0.5	0	1569	1011
3736	Yanda_Dom	màndú	m a ¹ n d u ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH	4 7 8 4 1 7 8	AXTMBYT	MA6NTY6	21	21.M.C 21.A.V 21.6.T 21.N.c 21.T.C 21.Y.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1570	1010
3737	Yorno_So	mɔ̌:	m ɔː ¹⁵	laugh (verb only)	rire (verbe seulement)	LAUGH	4 7 8	AXT	MU2	22	22.M.C 22.U.V 22.2.T	1.6 3.0 1.0	0	1569	1011
#
3742	Bambara	fúrá	f u ⁵ r a ⁵	leaf (of plant)	feuille, feuillage	LEAF	3 7 8 5 7 8	AXTBYT	BY6RA6	1	1.B.C 1.Y.V 1.6.T 1.R.C 1.A.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1582	1023
3743	Bangime	pūyⁿɛ̀	p u ³ j ∼ ɛ ¹	leaf	feuille	LEAF	1 7 8 6 4 7 8	AXTMBYT	PY6J9E6	2	2.P.C 2.Y.V 2.6.T 2.J.c 2.9.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1583	1021
3744	Bankan_Tey	jɛ̀ndɛ̂:	dʒ ɛ ¹ n d ɛː ⁵¹	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 4 1 7 8	AXTMBYT	TE6NTE3	3	3.T.C 3.E.V 3.6.T 3.N.c 3.T.C 3.E.V 3.3.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1584	1019
3745	Ben_Tey	jɛ̀lɛ̂:	dʒ ɛ ¹ l ɛː ⁵¹	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 5 7 8	AXTBYT	TE6LE3	4	4.T.C 4.E.V 4.6.T 4.L.C 4.E.V 4.3.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1585	1019
3746	Bunoge	kóbà	k o ⁵ b a ¹	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 1 7 8	AXTBYT	KU6PA6	5	5.K.C 5.U.V 5.6.T 5.P.C 5.A.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1018
3748	Fulfulde	haako	h a a k o	leaf	feuille	LEAF	3 7 7 1 7	AXYBZ	HAAKU	6	6.H.C 6.A.V 6.A.V 6.K.C 6.U.V	2.0 1.5 1.3 1.75 0.8	0	1587	1022
3749	Jamsay	kúrɔ́	k u ⁵ r ɔ ⁵	leaf	feuille	LEAF	1 7 8 5 7 8	AXTBYT	KY6RU6	7	7.K.C 7.Y.V 7.6.T 7.R.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1017
3750	Jenaama	dūwɔ̄	d u ³ w ɔ ³	leaf	feuille	LEAF	1 7 8 6 7 8	AXTBYT	TY6WU6	8	8.T.C 8.Y.V 8.6.T 8.W.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1589	1024
3751	Mombo	kúbɛ̀	k u ⁵ b ɛ ¹	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 1 7 8	AXTBYT	KY6PE6	9	9.K.C 9.Y.V 9.6.T 9.P.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1018
3752	Najamba	kòmbá-ŋgó	k o ¹ m b a ⁵ + ŋ ɡ o ⁵	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 4 1 7 8 9 4 1 7 8	AXTMBYT_ACYT	KU6MPA6_NKU6	10	10.K.C 10.U.V 10.6.T 10.M.c 10.P.C 10.A.V 10.6.T 10._._ 10.N.C 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1591	1018
3753	Nanga	úwâ	u ⁵ w a ⁵¹	leaf (of plant)	feuille (de plante)	LEAF	7 8 6 7 8	XTBYT	Y6WA3	11	11.Y.V 11.6.T 11.W.C 11.A.V 11.3.T	3.0 1.0 1.3 3.0 1.0	0	1589	1025
3754	Penange	kɔ̀bɛ̀	k ɔ ¹ b ɛ ¹	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 1 7 8	AXTBYT	KU6PE6	12	12.K.C 12.U.V 12.6.T 12.P.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1018
3755	Perge_Tegu	kúrɔ́	k u ⁵ r ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 5 7 8	AXTBYT	KY6RU6	13	13.K.C 13.Y.V 13.6.T 13.R.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1017
3756	Songhai_Senni	kò:sò	k oː ¹ s o ¹	leaf	feuille	LEAF	1 7 8 3 7 8	AXTBYT	KU6SU6	15	15.K.C 15.U.V 15.6.T 15.S.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1020
3757	Songhai_Kiini	kɔ̀wsí	k ɔ ¹ w s i ⁵	leaf	feuille (de plante)	LEAF	1 7 8 6 3 7 8	AXTMBYT	KU6WSI6	14	14.K.C 14.U.V 14.6.T 14.W.c 14.S.C 14.I.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1586	1020
3759	Tebul_Ure	kúlá	k u ⁵ l a ⁵	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 5 7 8	AXTBYT	KY6LA6	16	16.K.C 16.Y.V 16.6.T 16.L.C 16.A.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1017
3760	Tiranige_Diga	kómbá	k o ⁵ m b a ⁵	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 4 1 7 8	AXTMBYT	KU6MPA6	17	17.K.C 17.U.V 17.6.T 17.M.c 17.P.C 17.A.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1586	1018
3761	Togo_Kan	kúrɔ́	k u ⁵ r ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 5 7 8	AXTBYT	KY6RU6	18	18.K.C 18.Y.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1017
3762	Tommo_So	núyɔ́	n u ⁵ j ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF	4 7 8 6 7 8	AXTBYT	NY6JU6	19	19.N.C 19.Y.V 19.6.T 19.J.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1600	1026
3763	Toro_Tegu	kɔ̀tɔ́	k ɔ ¹ t ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 1 7 8	AXTBYT	KU6TU6	20	20.K.C 20.U.V 20.6.T 20.T.C 20.U.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1017
3764	Yanda_Dom	kùlà	k u ¹ l a ¹	leaf (of plant)	feuille (de plante)	LEAF	1 7 8 5 7 8	AXTBYT	KY6LA6	21	21.K.C 21.Y.V 21.6.T 21.L.C 21.A.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1586	1017
3765	Yorno_So	lɛ̂:	l ɛː ⁵¹	leaf (of plant)	feuille (de plante)	LEAF	5 7 8	AXT	LE3	22	22.L.C 22.E.V 22.3.T	1.6 3.0 1.0	0	1585	1027
#
3771	Bambara	bɔ́	b ɔ ⁵	go or come out (of an enclosure or container); leave (a place); emerge out of, originate from (a source)	sortir, ôter, enlever, dégager, extraire	LEAVE	1 7 8	AXT	PU6	1	1.P.C 1.U.V 1.6.T	1.6 3.0 1.0	0	1601	1032
3772	Bangime	ɡòmbè	ɡ o ¹ m b e ¹	leave, abandon	abandonner	LEAVE	1 7 8 4 1 7 8	AXTMBYT	KU6MPE6	2	2.K.C 2.U.V 2.6.T 2.M.c 2.P.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1602	1038
3773	Bankan_Tey	dùwá tí	d u ¹ w a ⁵ _ t i ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 6 7 8 9 1 7 8	AXTBYT_AXT	TY6WA6_TI6	3	3.T.C 3.Y.V 3.6.T 3.W.C 3.A.V 3.6.T 3._._ 3.T.C 3.I.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	1603	1029
3774	Ben_Tey	dùwɔ́	d u ¹ w ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 6 7 8	AXTBYT	TY6WU6	4	4.T.C 4.Y.V 4.6.T 4.W.C 4.U.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1029
3775	Bunoge	mɛ́ŋɛ̀	m ɛ ⁵ ŋ ɛ ¹	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	4 7 8 4 7 8	AXTBYT	ME6NE6	5	5.M.C 5.E.V 5.6.T 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1605	1037
3777	Fulfulde	wittu-de	w i t t u + d e	leave, abandon	abandonner	LEAVE	6 7 1 1 7 9 1 7	AXMBZ_AX	WITTY_TE	6	6.W.C 6.I.V 6.T.c 6.T.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	0	1606	1031
3778	Jamsay	dàɣá	d a ¹ ɣ a ⁵	leave, abandon	abandonner	LEAVE	1 7 8 3 7 8	AXTBYT	TA6GA6	7	7.T.C 7.A.V 7.6.T 7.G.C 7.A.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
3779	Jenaama	bày	b a ¹ j	leave, abandon	abandonner	LEAVE	1 7 8 6	AXTN	PA6J	8	8.P.C 8.A.V 8.6.T 8.J.c	1.6 3.0 1.0 0.5	0	1601	1036
3780	Mombo	dɛ́:ndɛ̀	d ɛː ⁵ n d ɛ ¹	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 4 1 7 8	AXTMBYT	TE6NTE6	9	9.T.C 9.E.V 9.6.T 9.N.c 9.T.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1609	1035
3781	Najamba	dɔ̀gɛ́	d ɔ ¹ ɡ ɛ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	TU6KE6	10	10.T.C 10.U.V 10.6.T 10.K.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
3782	Nanga	dɔ̀gɔ́	d ɔ ¹ ɡ ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	TU6KU6	11	11.T.C 11.U.V 11.6.T 11.K.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
3783	Perge_Tegu	tíwɛ́	t i ⁵ w ɛ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 6 7 8	AXTBYT	TI6WE6	13	13.T.C 13.I.V 13.6.T 13.W.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1029
3784	Songhai_Kiini	fúrú	f u ⁵ r u ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	3 7 8 5 7 8	AXTBYT	BY6RY6	14	14.B.C 14.Y.V 14.6.T 14.R.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1613	1034
3785	Songhai_Senni	fáttá	f a ⁵ t t a ⁵	go or come out (of an enclosure or container); leave (a place); emerge out of, originate from (a source)	sortir (d’un enclose ou d’un récipient); partir de, quitter (un lieu); émerger de (une origine)	LEAVE	3 7 8 1 1 7 8	AXTMBYT	BA6TTA6	15	15.B.C 15.A.V 15.6.T 15.T.c 15.T.C 15.A.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1614	1033
3787	Tebul_Ure	dògɔ́	d o ¹ ɡ ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	TU6KU6	16	16.T.C 16.U.V 16.6.T 16.K.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
3788	Tiranige_Diga	díyɔ́	d i ⁵ j ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 6 7 8	AXTBYT	TI6JU6	17	17.T.C 17.I.V 17.6.T 17.J.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1029
3789	Togo_Kan	dàgá	d a ¹ ɡ a ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	TA6KA6	18	18.T.C 18.A.V 18.6.T 18.K.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
3790	Tommo_So	pádá	p a ⁵ d a ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	PA6TA6	19	19.P.C 19.A.V 19.6.T 19.T.C 19.A.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1614	1030
3791	Toro_Tegu	pású	p a ⁵ s u ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 3 7 8	AXTBYT	PA6SY6	20	20.P.C 20.A.V 20.6.T 20.S.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1614	1030
3792	Yanda_Dom	dɔ̀gɔ́	d ɔ ¹ ɡ ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	TU6KU6	21	21.T.C 21.U.V 21.6.T 21.K.C 21.U.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
3793	Yorno_So	dàgá	d a ¹ ɡ a ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE	1 7 8 1 7 8	AXTBYT	TA6KA6	22	22.T.C 22.A.V 22.6.T 22.K.C 22.A.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1603	1028
#
3794	Bambara	numáⁿ	n u m ã ⁵ ∼	on/to the left	à gauche/left side	LEFT	4 7 4 7 8 4	AXBYTN	NYMA69	1	1.N.C 1.Y.V 1.M.C 1.A.V 1.6.T 1.9.c	1.6 3.0 1.3 3.0 1.0 0.5	0	1615	1044
3795	Bangime	báràà	b a ⁵ r aː ¹	on/to the left	à gauche	LEFT	1 7 8 5 7 8	AXTBYT	PA6RA6	2	2.P.C 2.A.V 2.6.T 2.R.C 2.A.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1616	1039
3796	Bankan_Tey	bàndǎy	b a ¹ n d a ¹⁵ j	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 4 1 7 8 6	AXTMBYTN	PA6NTA2J	3	3.P.C 3.A.V 3.6.T 3.N.c 3.T.C 3.A.V 3.2.T 3.J.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	0	1617	1039
3797	Ben_Tey	bànǎyⁿ	b a ¹ n a ¹⁵ j ∼	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 4 7 8 6 4	AXTBYTLN	PA6NA2J9	4	4.P.C 4.A.V 4.6.T 4.N.C 4.A.V 4.2.T 4.J.c 4.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 0.5	0	1618	1039
3798	Bunoge	nùmà-gá	n u ¹ m a ¹ + ɡ a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 7 8 9 1 7 8	AXTBYT_AXT	NY6MA6_KA6	5	5.N.C 5.Y.V 5.6.T 5.M.C 5.A.V 5.6.T 5._._ 5.K.C 5.A.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	1619	1040
3800	Fulfulde	nano	n a n o	left, left hand, left side or arm, on the left : nano	gauche	LEFT	4 7 4 7	AXBZ	NANU	6	6.N.C 6.A.V 6.N.C 6.U.V	2.0 1.5 1.75 0.8	0	1617	1039
3801	Jamsay	bàná	b a ¹ n a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 4 7 8	AXTBYT	PA6NA6	7	7.P.C 7.A.V 7.6.T 7.N.C 7.A.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1618	1039
3802	Mombo	ná:gà	n aː ⁵ ɡ a ¹	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 1 7 8	AXTBYT	NA6KA6	9	9.N.C 9.A.V 9.6.T 9.K.C 9.A.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1617	1039
3803	Najamba	nàndǎ:	n a ¹ n d aː ¹⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 1 7 8	AXTMBYT	NA6NTA2	10	10.N.C 10.A.V 10.6.T 10.N.c 10.T.C 10.A.V 10.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1617	1039
3804	Nanga	bàrìyɛ́	b a ¹ r i ¹ j ɛ ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 5 7 8 6 7 8	AXTBYTBYT	PA6RI6JE6	11	11.P.C 11.A.V 11.6.T 11.R.C 11.I.V 11.6.T 11.J.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1616	1042
3805	Penange	nwá:-gá	n w aː ⁵ + ɡ a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 6 7 8 9 1 7 8	ACXT_AXT	NWA6_KA6	12	12.N.C 12.W.C 12.A.V 12.6.T 12._._ 12.K.C 12.A.V 12.6.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	1619	1040
3806	Perge_Tegu	bàlá	b a ¹ l a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 5 7 8	AXTBYT	PA6LA6	13	13.P.C 13.A.V 13.6.T 13.L.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1616	1039
3807	Songhai_Kiini	bàlí-yà	b a ¹ l i ⁵ + j a ¹	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 5 7 8 9 6 7 8	AXTBYT_AXT	PA6LI6_JA6	14	14.P.C 14.A.V 14.6.T 14.L.C 14.I.V 14.6.T 14._._ 14.J.C 14.A.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	1627	1041
3808	Songhai_Senni	gòbòrì	ɡ o ¹ b o ¹ r i ¹	on/to the left	à gauche	LEFT	1 7 8 1 7 8 5 7 8	AXTBYTBYT	KU6PU6RI6	15	15.K.C 15.U.V 15.6.T 15.P.C 15.U.V 15.6.T 15.R.C 15.I.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1616	1043
3810	Tebul_Ure	bàndá	b a ¹ n d a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 4 1 7 8	AXTMBYT	PA6NTA6	16	16.P.C 16.A.V 16.6.T 16.N.c 16.T.C 16.A.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1617	1039
3811	Tiranige_Diga	nɔ́:ndɔ́	n ɔː ⁵ n d ɔ ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 1 7 8	AXTMBYT	NU6NTU6	17	17.N.C 17.U.V 17.6.T 17.N.c 17.T.C 17.U.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1617	1039
3812	Togo_Kan	nàná	n a ¹ n a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 7 8	AXTBYT	NA6NA6	18	18.N.C 18.A.V 18.6.T 18.N.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1617	1039
3813	Tommo_So	nààndá	n aː ¹ n d a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 1 7 8	AXTMBYT	NA6NTA6	19	19.N.C 19.A.V 19.6.T 19.N.c 19.T.C 19.A.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1617	1039
3814	Toro_Tegu	bàrⁿí-yⁿà	b a ¹ r̃ ∼ i ⁵ + j ∼ a ¹	left (hand, etc.)	(main etc.) gauche	LEFT	1 7 8 5 4 7 8 9 6 4 7 8	AXTMBYT_ACYT	PA6R9I6_J9A6	20	20.P.C 20.A.V 20.6.T 20.R.c 20.9.C 20.I.V 20.6.T 20._._ 20.J.C 20.9.C 20.A.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1627	1041
3815	Yanda_Dom	nàndà	n a ¹ n d a ¹	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 1 7 8	AXTMBYT	NA6NTA6	21	21.N.C 21.A.V 21.6.T 21.N.c 21.T.C 21.A.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1617	1039
3816	Yorno_So	nàná	n a ¹ n a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT	4 7 8 4 7 8	AXTBYT	NA6NA6	22	22.N.C 22.A.V 22.6.T 22.N.C 22.A.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1617	1039
#
3841	Bambara	nogu	n o ɡ u	lick; taste (by licking)	coucher, étendre, allonger, étaler	LIE DOWN	4 7 1 7	AXBZ	NUKY	1	1.N.C 1.U.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	0	1628	1057
3842	Bangime	tūrù	t u ³ r u ¹	lie down	se coucher	LIE DOWN	1 7 8 5 7 8	AXTBYT	TY6RY6	2	2.T.C 2.Y.V 2.6.T 2.R.C 2.Y.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1629	1055
3843	Bankan_Tey	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	3	3.P.C 3.I.V 3.6.T 3.J.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1630	1045
3844	Ben_Tey	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	4	4.P.C 4.I.V 4.6.T 4.J.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1630	1045
3845	Bunoge	bí:yè	b iː ⁵ j e ¹	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	5	5.P.C 5.I.V 5.6.T 5.J.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1630	1045
3847	Fulfulde	leelaa-de	l e e l a a + d e	lie down	se coucher	LIE DOWN	5 7 7 5 7 7 9 1 7	AXYBYZ_AX	LEELAA_TE	6	6.L.C 6.E.V 6.E.V 6.L.C 6.A.V 6.A.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.3 1.75 1.3 0.8 0.0 2.0 1.5	0	1633	1056
3848	Jamsay	ìɲé	i ¹ ɲ e ⁵	lie down, go to bed	se coucher	LIE DOWN	7 8 4 7 8	XTBYT	I6NE6	7	7.I.V 7.6.T 7.N.C 7.E.V 7.6.T	3.0 1.0 1.3 3.0 1.0	0	1634	1048
3849	Jenaama	sāgā	s a ³ ɡ a ³	lie down	se coucher	LIE DOWN	3 7 8 1 7 8	AXTBYT	SA6KA6	8	8.S.C 8.A.V 8.6.T 8.K.C 8.A.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1635	1054
3850	Mombo	bí:yè	b iː ⁵ j e ¹	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	9	9.P.C 9.I.V 9.6.T 9.J.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1630	1045
3851	Najamba	bǐy	b i ¹⁵ j	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6	AXTN	PI2J	10	10.P.C 10.I.V 10.2.T 10.J.c	1.6 3.0 1.0 0.5	0	1630	1045
3852	Nanga	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	11	11.P.C 11.I.V 11.6.T 11.J.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1630	1045
3853	Penange	bíyé	b i ⁵ j e ⁵	lie down, go to bed	se coucher	LIE DOWN	1 7 8 6 7 8	AXTBYT	PI6JE6	12	12.P.C 12.I.V 12.6.T 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1630	1045
3854	Perge_Tegu	ìnjé	i ¹ n dʒ e ⁵	lie down, go to bed	se coucher	LIE DOWN	7 8 4 1 7 8	XTMBYT	I6NTE6	13	13.I.V 13.6.T 13.N.c 13.T.C 13.E.V 13.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	1634	1048
3855	Songhai_Kiini	kán	k a ⁵ n	lie down, go to bed	se coucher	LIE DOWN	1 7 8 4	AXTN	KA6N	14	14.K.C 14.A.V 14.6.T 14.N.c	1.6 3.0 1.0 0.5	1	1634	1047
3856	Songhai_Senni	kání	k a ⁵ n i ⁵	lie down, be horizontal; go to sleep; spend night	se coucher, être ou se mettre au plan horizontal	LIE DOWN	1 7 8 4 7 8	AXTBYT	KA6NI6	15	15.K.C 15.A.V 15.6.T 15.N.C 15.I.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1634	1047
3858	Tebul_Ure	bě	b e ¹⁵	lie down, go to bed	se coucher	LIE DOWN	1 7 8	AXT	PE2	16	16.P.C 16.E.V 16.2.T	1.6 3.0 1.0	0	1630	1053
3859	Tiranige_Diga	bí-yó	b i ⁵ + j o ⁵	lie down, go to bed	se coucher	LIE DOWN	1 7 8 9 6 7 8	AXT_AXT	PI6_JU6	17	17.P.C 17.I.V 17.6.T 17._._ 17.J.C 17.U.V 17.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1644	1046
