# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
4714	Fulfulde	jooni	dʒ o o n i	now	maintenant	NOW
4715	Jamsay	kà:ná	k aː ¹ n a ⁵	now	maintenant	NOW
4716	Mombo	sízà	s i ⁵ z a ¹	now	maintenant	NOW
4717	Najamba	sǎŋ	s a ¹⁵ ŋ	now	maintenant	NOW
4718	Nanga	níŋèyⁿ	n i ⁵ ŋ e ¹ j ∼	now	maintenant	NOW
4719	Penange	nsâ	n s a ⁵¹	now	maintenant	NOW
4720	Perge_Tegu	nîŋ	n i ⁵¹ ŋ	now	maintenant	NOW
4721	Songhai_Senni	sáŋ	s a ⁵ ŋ	now	maintenant	NOW
4722	Songhai_Kiini	másá	m a ⁵ s a ⁵	now	maintenant	NOW
4724	Tebul_Ure	nân	n a ⁵¹ n	now	maintenant	NOW
4725	Tiranige_Diga	ájá	a ⁵ dʒ a ⁵	now	maintenant	NOW
4726	Togo_Kan	kà:ná	k aː ¹ n a ⁵	now	maintenant	NOW
4727	Tommo_So	nìmɛ́m	n i ¹ m ɛ ⁵ m	now	maintenant	NOW
4728	Toro_Tegu	nîŋ	n i ⁵¹ ŋ	now	maintenant	NOW
4729	Yanda_Dom	nìmɛ̂m	n i ¹ m ɛ ¹⁵ m	now	maintenant	NOW
4731	Yorno_So	kàná:	k a ¹ n aː ⁵	now	maintenant	NOW
#
4732	Bangime	mɔ̀nʤɛ̀	m ɔ ¹ n dʒ ɛ ¹	suck	sucer	NURSE
4733	Bankan_Tey	árí-mí	a ⁵ r i ⁵ + m i ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4734	Ben_Tey	árá-wú	a ⁵ r a ⁵ + w u ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4735	Bunoge	ʔárá-mì	ʔ a ⁵ r a ⁵ + m i ¹	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4737	Fulfulde	muy-ni-nde	m u j + n i + n d e	nurse	teter	NURSE
4738	Jamsay	árá-wá	a ⁵ r a ⁵ + w a ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4739	Mombo	árá-mì	a ⁵ r a ⁵ + m i ¹	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4740	Najamba	árá-m	a ⁵ r a ⁵ + m	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4741	Nanga	árá-mí	a ⁵ r a ⁵ + m i ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4742	Penange	árá-mì	a ⁵ r a ⁵ + m i ¹	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4743	Perge_Tegu	árú-wá	a ⁵ r u ⁵ + w a ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4744	Songhai_Kiini	sún sûm	s u ⁵ n _ s u ⁵¹ m	suck	sucer	NURSE
4745	Songhai_Senni	hínw-éyndí	h i ⁵ n w + e ⁵ j n d i ⁵	(woman) nurse, give suck to (a baby)	(femme) faire téter	NURSE
4746	Tebul_Ure	dǒ-m	d o ¹⁵ + m	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4747	Tiranige_Diga	árá-m	a ⁵ r a ⁵ + m	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4748	Togo_Kan	árá-m̀	a ⁵ r a ⁵ + m ¹	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4749	Tommo_So	árá-mɔ́	a ⁵ r a ⁵ + m ɔ ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4750	Toro_Tegu	árú-m	a ⁵ r u ⁵ + m	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4751	Yanda_Dom	ádú-mɔ́	a ⁵ d u ⁵ + m ɔ ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
4752	Yorno_So	árá-mɔ́	a ⁵ r a ⁵ + m ɔ ⁵	(female) give suck to, nurse (infant)	(femelle) allaiter, faire téter (enfant)	NURSE
#
4754	Bangime	sìyɛ̀-ndɛ̀	s i ¹ j ɛ ¹ + n d ɛ ¹	old (thing), elderly (person)	vieux (objet), âgé (personne)	OLD
4755	Bankan_Tey	pɛ̌-m	p ɛ ¹⁵ + m	elderly, old (person)	âgé, vieux (person)	OLD
4756	Ben_Tey	díyⁿà-m	d i ⁵ j ∼ a ¹ + m	elderly, old (person)	âgé, vieux (person)	OLD
4757	Bunoge	kɛ̀mnɔ̀	k ɛ ¹ m n ɔ ¹	elderly, old (person)	âgé, vieux (person)	OLD
4759	Jamsay	pɛ̌yⁿ	p ɛ ¹⁵ j ∼	elderly, old (person)	âgé, vieux (person)	OLD
4760	Jenaama	sílē	s i ⁵ l e ³	old (thing), elderly (person)	vieux (objet), âgé (personne)	OLD
4761	Mombo	ká:nú	k aː ⁵ n u ⁵	elderly, old (person)	âgé, vieux (person)	OLD
4762	Najamba	kúlmá	k u ⁵ l m a ⁵	elderly, old (person)	âgé, vieux (person)	OLD
4763	Nanga	pɛ̌:	p ɛː ¹⁵	elderly, old (person)	âgé, vieux (person)	OLD
4764	Penange	ká:mnɔ́	k aː ⁵ m n ɔ ⁵	elderly, old (person)	âgé, vieux (person)	OLD
4765	Perge_Tegu	gàrán	ɡ a ¹ r a ⁵ n	elderly, old (person)	âgé, vieux (person)	OLD
4766	Songhai_Kiini	zɛ̀:nɔ̀	z ɛː ¹ n ɔ ¹	old, elderly	vieux, âgé	OLD
4767	Songhai_Senni	zè:nò	z eː ¹ n o ¹	old, elderly	vieux, âgé	OLD
4769	Tebul_Ure	pɛ̌:	p ɛː ¹⁵	elderly, old (person)	âgé, vieux (person)	OLD
4770	Tiranige_Diga	báy	b a ⁵ j	elderly, old (person)	âgé, vieux (person)	OLD
4771	Togo_Kan	pɛ̌ⁿ	p ɛ̃ ¹⁵ ∼	elderly, old (person)	âgé, vieux (person)	OLD
4772	Tommo_So	píááⁿ-dɛ̀	p i ⁵ ãː ⁵ ∼ + d ɛ ¹	elderly, old (person)	âgé, vieux (person)	OLD
4773	Toro_Tegu	pày-nú	p a ¹ j + n u ⁵	elderly, old (person)	âgé, vieux (person)	OLD
4774	Yanda_Dom	pɛ̀y	p ɛ ¹ j	elderly, old (person)	âgé, vieux (person)	OLD
4775	Yorno_So	pɛ̌y	p ɛ ¹⁵ j	elderly, old (person)	âgé, vieux (person)	OLD
#
4776	Bangime	tòrè	t o ¹ r e ¹	one	un	ONE
4777	Bankan_Tey	tùmá	t u ¹ m a ⁵	one	un	ONE
4778	Ben_Tey	tùwⁿɔ́	t u ¹ w̃ ∼ ɔ ⁵	one	un	ONE
4779	Bunoge	tó:lè	t oː ⁵ l e ¹	one	un	ONE
4781	Fulfulde	go'o	ɡ o ʔⁿ o	one	un	ONE
4782	Jamsay	túrú	t u ⁵ r u ⁵	one	un	ONE
4783	Jenaama	kéẁⁿ	k e ⁵ w̃ ¹ ∼	one	un	ONE
4784	Mombo	yɛ̀: tá:ŋgù	j ɛː ¹ _ t aː ⁵ ŋ ɡ u ¹	one	un	ONE
4785	Najamba	kúndé	k u ⁵ n d e ⁵	one	un	ONE
4786	Nanga	tùmâ	t u ¹ m a ⁵¹	one	un	ONE
4787	Penange	tà:ŋgà	t aː ¹ ŋ ɡ a ¹	one	un	ONE
4788	Perge_Tegu	túrú	t u ⁵ r u ⁵	one	un	ONE
4789	Songhai_Senni	fó:	f oː ⁵	one;	un; l’un	ONE
4790	Songhai_Kiini	fɔ́:	f ɔː	one, a certain; (the/an) other one	un	ONE
4791	Tebul_Ure	túrɛ̀:	t u ⁵ r ɛː ¹	one	un	ONE
4792	Tiranige_Diga	tò:mà	t oː ¹ m a ¹	one	un	ONE
4793	Togo_Kan	túrú	t u ⁵ r u ⁵	one	un	ONE
4794	Tommo_So	túrú	t u ⁵ r u ⁵	one	un	ONE
4795	Toro_Tegu	túrú	t u ⁵ r u ⁵	one	un	ONE
4796	Yanda_Dom	tùmá	t u ¹ m a ⁵	one	un	ONE
4797	Yorno_So	túrú	t u ⁵ r u ⁵	one	un	ONE
#
4803	Bambara	jàbá	dʒ a ¹ b a ⁵	one;	Allium (diverses var. cultivées), oignon	ONION
4804	Bangime	yāɡàɛ̀ɛ̀	j a ³ ɡ a ¹ ɛː ¹	onion	oignon	ONION
4805	Bankan_Tey	gâw	ɡ a ⁵¹ w	onion	oignon	ONION
4806	Bunoge	yâ:	j aː ⁵¹	onion	oignon	ONION
4807	Fulfulde	jaba	dʒ a b a	onion	oignon	ONION
4809	Jamsay	jɔ̀wⁿɔ̀ î:ⁿ	dʒ ɔ ¹ w̃ ∼ ɔ ¹ _ ĩː ⁵¹ ∼	onion	oignon	ONION
4810	Jenaama	yàbàlɛ̄wⁿ	j a ¹ b a ¹ l ɛ ³ w̃ ∼	onion	oignon	ONION
4811	Mombo	jábà	dʒ a ⁵ b a ¹	onion	oignon	ONION
4812	Najamba	gábù	ɡ a ⁵ b u ¹	onion	oignon	ONION
4813	Nanga	gâ:ⁿ	ɡ ãː ⁵¹ ∼	onion	oignon	ONION
4814	Penange	jà:ndà	dʒ aː ¹ n d a ¹	onion	oignon	ONION
4815	Perge_Tegu	gâw	ɡ a ⁵¹ w	onion	oignon	ONION
4816	Songhai_Kiini	gábù	ɡ a ⁵ b u ¹	(cultivated) onion	oignon (cultivé)	ONION
4817	Songhai_Senni	àlbázárò	a ¹ l b a ⁵ z a ⁵ r o ¹	onion(s)	oignon(s)	ONION
4819	Tebul_Ure	gáw	ɡ a ⁵ w	onion	oignon	ONION
4820	Tiranige_Diga	gǎw	ɡ a ¹⁵ w	onion	oignon	ONION
4821	Togo_Kan	jɔ̀wɔ́	dʒ ɔ ¹ w ɔ ⁵	onion	oignon	ONION
4822	Tommo_So	gáw	ɡ a ⁵ w	onion	oignon	ONION
4823	Toro_Tegu	àlbásàl	a ¹ l b a ⁵ s a ¹ l	onion	oignon	ONION
4824	Yanda_Dom	gǎw	ɡ a ¹⁵ w	onion	oignon	ONION
4825	Yorno_So	gâw	ɡ a ⁵¹ w	onion	oignon	ONION
#
4827	Bambara	dáyɛ̀lɛ́	d a ⁵ j ɛ ¹ l ɛ ⁵	be open, wide	ouvrir	OPEN
4828	Bangime	kèwòò	k e ¹ w oː ¹	uncover (sb, sth), open (door, container)	découvrir (qch, qn), ouvrir (porte, récipient)	OPEN
4829	Bankan_Tey	pí:rⁿí gò-ndó	p iː ⁵ r̃ ∼ i ⁵ _ ɡ o ¹ + n d o ⁵	open (a door)	ouvrir (porte)	OPEN
4830	Bunoge	dɛ́ŋú-lɛ̀	d ɛ ⁵ ŋ u ⁵ + l ɛ ¹	open (a door)	ouvrir (porte)	OPEN
4832	Fulfulde	om-taa-de	o m + t a a + d e	open (door)	ouvrir (porte)	OPEN
4834	Jamsay	píní-rⁿé	p i ⁵ n i ⁵ + r̃ ∼ e ⁵	open (door)	ouvrir (porte)	OPEN
4835	Jenaama	ɥɛ̀	ɥ ɛ ¹	open (door)	ouvrir (porte)	OPEN
4836	Mombo	bá:ⁿ wúlè	b ãː ⁵ ∼ _ w u ⁵ l e ¹	open (a door)	ouvrir (porte)	OPEN
4837	Najamba	níŋgí-lɛ́	n i ⁵ ŋ ɡ i ⁵ + l ɛ ⁵	open (a door)	ouvrir (porte)	OPEN
4838	Nanga	pí:-rⁿí	p iː ⁵ + r̃ ∼ i ⁵	open (a door)	ouvrir (porte)	OPEN
4839	Penange	báŋgú-lè	b a ⁵ ŋ ɡ u ⁵ + l e ¹	open (a door)	ouvrir (porte)	OPEN
4840	Perge_Tegu	lé:-ré	l eː ⁵ + r e ⁵	open (a door)	ouvrir (porte)	OPEN
4841	Songhai_Kiini	hây	h a ⁵¹ j	open	ouvrir	OPEN
4842	Songhai_Senni	hây	h a ⁵¹ j	be open, wide	être ouvert(e), large	OPEN
4843	Tebul_Ure	píŋgí-l	p i ⁵ ŋ ɡ i ⁵ + l	open (a door)	ouvrir (porte)	OPEN
4844	Tiranige_Diga	ímbí-lɔ́	i ⁵ m b i ⁵ + l ɔ ⁵	open (a door)	ouvrir (porte)	OPEN
4845	Togo_Kan	pínì-rⁿì	p i ⁵ n i ¹ + r̃ ∼ i ¹	open (a door)	ouvrir (porte)	OPEN
4846	Tommo_So	píl-lé	p i ⁵ l + l e ⁵	open (a door)	ouvrir (porte)	OPEN
4847	Toro_Tegu	tín-nú	t i ⁵ n + n u ⁵	open (a door)	ouvrir (porte)	OPEN
4848	Yanda_Dom	píl-lé	p i ⁵ l + l e ⁵	open (a door)	ouvrir (porte)	OPEN
4849	Yorno_So	pínɛ́-lɛ́	p i ⁵ n ɛ ⁵ + l ɛ ⁵	open (a door)	ouvrir (porte)	OPEN
#
4851	Bambara	fárítá	f a ⁵ r i ⁵ t a ⁵	orphan	orphelin	ORPHAN
4852	Bangime	múyúmɛ̀	m u ⁵ j u ⁵ m ɛ ¹	orphan	orphelin	ORPHAN
4853	Bankan_Tey	nàrⁿìyⁿɛ̂-m	n a ¹ r̃ ∼ i ¹ j ∼ ɛ ¹⁵ + m	orphan	orphelin	ORPHAN
4854	Ben_Tey	là:wà gú-m	l aː ¹ w a ¹ _ ɡ u ⁵ + m	orphan	orphelin	ORPHAN
4855	Bunoge	nínjó-bè	n i ⁵ n dʒ o ⁵ + b e ¹	orphan	orphelin	ORPHAN
4857	Fulfulde	wunndum mbaare	w u n n d u m _ m b a a r e	orphan	orphelin	ORPHAN
4858	Jamsay	là:wà gín	l aː ¹ w a ¹ _ ɡ i ⁵ n	orphan	orphelin	ORPHAN
4859	Mombo	àbàbà wé:	a ¹ b a ¹ b a ¹ _ w eː ⁵	orphan	orphelin	ORPHAN
4860	Najamba	àjàbàlé	a ¹ dʒ a ¹ b a ¹ l e ⁵	orphan	orphelin	ORPHAN
4861	Nanga	nàrⁿìyⁿɛ́	n a ¹ r̃ ∼ i ¹ j ∼ ɛ ⁵	orphan	orphelin	ORPHAN
4862	Penange	átí: mɛ̀	a ⁵ t iː ⁵ _ m ɛ ¹	orphan	orphelin	ORPHAN
4863	Perge_Tegu	là:wà gú-nú	l aː ¹ w a ¹ _ ɡ u ⁵ + n u ⁵	orphan	orphelin	ORPHAN
4864	Songhai_Senni	yàtí:mê	j a ¹ t iː ⁵ m e ⁵¹	orphan	orphelin	ORPHAN
4865	Songhai_Kiini	yà:tímɛ̀	j aː ¹ t i ⁵ m ɛ ¹	orphan	orphelin	ORPHAN
4867	Tebul_Ure	àbɛ́	a ¹ b ɛ ⁵	orphan	orphelin	ORPHAN
4868	Togo_Kan	tɔ̀ɲú	t ɔ ¹ ɲ u ⁵	orphan	orphelin	ORPHAN
4869	Tommo_So	àbìyɛ̀-nɛ́	a ¹ b i ¹ j ɛ ¹ + n ɛ ⁵	orphan	orphelin	ORPHAN
4870	Toro_Tegu	àtí:mè	a ¹ t iː ⁵ m e ¹	orphan	orphelin	ORPHAN
4871	Yanda_Dom	ènè ɔ̀bìyɛ̀	e ¹ n e ¹ _ ɔ ¹ b i ¹ j ɛ ¹	orphan	orphelin	ORPHAN
4873	Yorno_So	àbɛ̌:	a ¹ b ɛː ¹⁵	orphan	orphelin	ORPHAN
#
4891	Bambara	sírá	s i ⁵ r a ⁵	road, path	route, chemin, passage, voie	PATH OR ROAD
4892	Bangime	yɛ̀mbɛ̀	j ɛ ¹ m b ɛ ¹	road, path	chemin	PATH OR ROAD
4893	Bankan_Tey	ósù	o ⁵ s u ¹	road, path	chemin	PATH OR ROAD
4894	Ben_Tey	ósù	o ⁵ s u ¹	road, path	chemin, route	PATH OR ROAD
4895	Bunoge	ʔòjì	ʔ o ¹ dʒ i ¹	road, path	chemin, route	PATH OR ROAD
4897	Fulfulde	laawol	l a a w o l	road, path	chemin	PATH OR ROAD
4899	Jamsay	ójú	o ⁵ dʒ u ⁵	road, path	chemin, route	PATH OR ROAD
4900	Jenaama	sèwⁿ	s e ¹ w̃ ∼	road, path	chemin	PATH OR ROAD
4901	Mombo	ójí	o ⁵ dʒ i ⁵	road, path	chemin, route	PATH OR ROAD
4902	Najamba	ùs fɔ̌:	u ¹ s _ f ɔː ¹⁵	road, path	chemin, route	PATH OR ROAD
4903	Nanga	ósî	o ⁵ s i ⁵¹	road, path	chemin, route	PATH OR ROAD
4904	Penange	òjù	o ¹ dʒ u ¹	road, path	chemin, route	PATH OR ROAD
4905	Perge_Tegu	ósú	o ⁵ s u ⁵	road, path	chemin	PATH OR ROAD
4906	Songhai_Senni	fóndà:	f o ⁵ n d aː ¹	road, path	chemin, route	PATH OR ROAD
4907	Songhai_Kiini	fòndô	f o ¹ n d o ⁵¹	road, path	chemin, route	PATH OR ROAD
4908	Tebul_Ure	òdù bá:	o ¹ d u ¹ _ b aː ⁵	road, path	chemin, route	PATH OR ROAD
4909	Tiranige_Diga	òjì	o ¹ dʒ i ¹	road, path	chemin, route	PATH OR ROAD
4910	Togo_Kan	ójú	o ⁵ dʒ u ⁵	road, path	chemin, route	PATH OR ROAD
4911	Tommo_So	ódú	o ⁵ d u ⁵	road, path	chemin, route	PATH OR ROAD
4912	Toro_Tegu	ósú	o ⁵ s u ⁵	road, path	chemin, route	PATH OR ROAD
4913	Yanda_Dom	ózú	o ⁵ z u ⁵	road, path	chemin, route	PATH OR ROAD
4914	Yorno_So	ójú	o ⁵ dʒ u ⁵	road, path	chemin, route	PATH OR ROAD
#
4918	Bangime	yómbó-rò	j o ⁵ m b o ⁵ + r o ¹	penis	sexe de l'homme	PENIS
4919	Bankan_Tey	dě-n	d e ¹⁵ + n	penis	sexe de l'homme	PENIS
4920	Ben_Tey	dɔ́rɔ̀	d ɔ ⁵ r ɔ ¹	penis	pénis, sexe de l'homme	PENIS
4921	Fulfulde	hallere	h a l l e r e	penis	sexe de l'homme	PENIS
4923	Jamsay	tɛ̀rɛ́	t ɛ ¹ r ɛ ⁵	penis	pénis, sexe de l'homme	PENIS
4924	Jenaama	tùwɔ̀ lɛ̄wⁿ	t u ¹ w ɔ ¹ _ l ɛ ³ w̃ ∼	penis	sexe de l'homme	PENIS
4925	Mombo	yó:lé	j oː ⁵ l e ⁵	penis	pénis, sexe de l'homme	PENIS
4926	Najamba	jógú	dʒ o ⁵ ɡ u ⁵	penis	pénis, sexe de l'homme	PENIS
4927	Nanga	dɛ̀rⁿí	d ɛ ¹ r̃ ∼ i ⁵	penis	pénis, sexe de l'homme	PENIS
4928	Penange	bòlòm	b o ¹ l o ¹ m	penis	pénis, sexe de l'homme	PENIS
4929	Perge_Tegu	dɔ́rɔ́	d ɔ ⁵ r ɔ ⁵	penis	pénis, sexe de l'homme	PENIS
4930	Songhai_Senni	bèndò	b e ¹ n d o ¹	penis	membre viril, sexe de l’homme	PENIS
4931	Songhai_Kiini	béndè	b e ⁵ n d e ¹	penis	sexe de l’homme	PENIS
4932	Tebul_Ure	dɛ̀gɛ́	d ɛ ¹ ɡ ɛ ⁵	penis	sexe de l'homme	PENIS
4933	Togo_Kan	tɛ́rɛ́	t ɛ ⁵ r ɛ ⁵	penis	sexe de l'homme	PENIS
4934	Tommo_So	tɛ́rɛ́	t ɛ ⁵ r ɛ ⁵	penis	sexe de l'homme	PENIS
4935	Toro_Tegu	ɛ́sú	ɛ ⁵ s u ⁵	penis	pénis, sexe de l'homme	PENIS
4936	Yanda_Dom	dɛ̀:	d ɛː ¹	penis	pénis, sexe de l'homme	PENIS
4938	Yorno_So	tɛ́rɛ́	t ɛ ⁵ r ɛ ⁵	penis	sexe de l'homme	PENIS
#
4939	Bambara	mɔ̀gɔ́	m ɔ ¹ ɡ ɔ ⁵	beautiful thing or person	être humain, homme, personne	PERSON
4940	Bangime	yìbɛ̀	j i ¹ b ɛ ¹	person	personne	PERSON
4941	Bankan_Tey	ìndà-ró	i ¹ n d a ¹ + r o ⁵	person, human being	personne	PERSON
4942	Ben_Tey	àsùmǎ-m	a ¹ s u ¹ m a ¹⁵ + m	person, human being	personne	PERSON
4943	Bunoge	nǔm	n u ¹⁵ m	person, human being	personne	PERSON
4944	Fulfulde	neɗɗo	n e ɗ ɗ o	person	personne	PERSON
4946	Jamsay	ínén	i ⁵ n e ⁵ n	person	personne	PERSON
4947	Jenaama	ɲīmī	ɲ i ³ m i ³	person	personne	PERSON
4948	Mombo	ìnɛ́	i ¹ n ɛ ⁵	person, human being	personne	PERSON
4949	Najamba	nǒ:	n oː ¹⁵	person, human being	personne	PERSON
4950	Nanga	ínén	i ⁵ n e ⁵ n	person, human being	personne	PERSON
4951	Penange	ntá	n t a ⁵	person, human being	personne	PERSON
4952	Perge_Tegu	ínérⁿú	i ⁵ n e ⁵ r̃ ∼ u ⁵	person, human being	personne	PERSON
4953	Songhai_Senni	mù:l íyà	m uː ¹ l _ i ⁵ j a ¹	beautiful thing or person	chose ou personne jolie	PERSON
4955	Tebul_Ure	nǔ:	n uː ¹⁵	person, human being	personne	PERSON
4956	Tiranige_Diga	ndà:	n d aː ¹	person, human being	personne	PERSON
4957	Togo_Kan	ɲě	ɲ e ¹⁵	person, human being	personne	PERSON
4958	Tommo_So	ńdɛ́	n ⁵ d ɛ ⁵	person, human being	personne	PERSON
4959	Toro_Tegu	nǎ	n a ¹⁵	person, human being	personne	PERSON
4960	Yanda_Dom	nù-rⁿú	n u ¹ + r̃ ∼ u ⁵	person, human being	personne	PERSON
4961	Yorno_So	nò	n o ¹	person, human being	personne	PERSON
#
4966	Bambara	kólóⁿ kálá	k o ⁵ l õ ⁵ ∼ _ k a ⁵ l a ⁵	pestle	pilon	PESTLE
4967	Bangime	kùwⁿɛ̀ɛ̀	k u ¹ w̃ ∼ ɛː ¹	pestle	pilon	PESTLE
4968	Bankan_Tey	tàndâ-y	t a ¹ n d a ⁵¹ + j	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4969	Ben_Tey	tàlâ-y	t a ¹ l a ⁵¹ + j	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4970	Bunoge	dɔ́:bè	d ɔː b e ¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4972	Fulfulde	undugal	u n d u ɡ a l	pestle	pilon	PESTLE
4974	Jamsay	màtî:ⁿ	m a ¹ t ĩː ⁵¹ ∼	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4975	Jenaama	bànjēwⁿ	b a ¹ n dʒ e ³ w̃ ∼	pestle	pilon	PESTLE
4976	Mombo	dɔ̌y	d ɔ ¹⁵ j	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4977	Najamba	tùmàndô:	t u ¹ m a ¹ n d oː ⁵¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4978	Nanga	tàrⁿì yɛ̀rⁿî	t a ¹ r̃ ∼ i ¹ _ j ɛ ¹ r̃ ∼ i ⁵¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4979	Penange	dɔ̀:wê:	d ɔː ¹ w eː ⁵¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4980	Perge_Tegu	mòtî:ⁿ	m o ¹ t ĩː ⁵¹ ∼	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4981	Songhai_Kiini	hìŋgísè	h i ¹ ŋ ɡ i ⁵ s e ¹	pestle	pilon	PESTLE
4982	Songhai_Senni	hìŋgò	h i ¹ ŋ ɡ o ¹	(long wooden) pestle	pilon	PESTLE
4984	Tebul_Ure	tìníyɛ́	t i ¹ n i ⁵ j ɛ ⁵	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4985	Tiranige_Diga	túŋgú bě:	t u ⁵ ŋ ɡ u ⁵ _ b eː ¹⁵	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4986	Togo_Kan	dɔ̌yⁿ	d ɔ ¹⁵ j ∼	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4987	Tommo_So	kúy	k u ⁵ j	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4988	Toro_Tegu	bɔ̀nɔ̀	b ɔ ¹ n ɔ ¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4989	Yanda_Dom	kǔnyè	k u ¹⁵ n j e ¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
4990	Yorno_So	kùyî:	k u ¹ j iː ⁵¹	pestle (for pounding in a mortar)	pilon (à piler dans un mortier)	PESTLE
#
4994	Bambara	jɔ̀	dʒ ɔ ¹	pick up	prendre	PICK
4995	Bangime	pɔ̀rɔ̀	p ɔ ¹ r ɔ ¹	pick (fruit)	cueiller (fruit)	PICK
4996	Bankan_Tey	pɔ́:	p ɔː	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
4997	Ben_Tey	pálí	p a ⁵ l i ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
4998	Bunoge	párè	p a ⁵ r e ¹	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5000	Fulfulde	teɓu-de	t e ɓ u + d e	pick (fruit)	cueiller (fruit)	PICK
5002	Mombo	kɔ́lɛ́	k ɔ ⁵ l ɛ ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5003	Najamba	bɛ̀lɛ́	b ɛ ¹ l ɛ ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5004	Nanga	kɔ́rⁿɔ́	k ɔ ⁵ r̃ ∼ ɔ ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5005	Perge_Tegu	pálá	p a ⁵ l a ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5006	Songhai_Senni	zà	z a ¹	pick up	prendre	PICK
5008	Tebul_Ure	púlú	p u ⁵ l u ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5009	Tiranige_Diga	páró	p a ⁵ r o ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5010	Togo_Kan	pâl	p a ⁵¹ l	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5011	Tommo_So	kɔ́ɛ́	k ɔ ⁵ ɛ ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5012	Toro_Tegu	kɔ́rú	k ɔ ⁵ r u ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5013	Yanda_Dom	kórⁿɔ́	k o ⁵ r̃ ∼ ɔ ⁵	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
5014	Yorno_So	kɔ́:	k ɔː	pick (fruit) from tree or plant	cueillir (fruit) d'un arbre ou d'une plante	PICK
#
5015	Bambara	lɛ̀	l ɛ ¹	pig	cochon	PIG
5016	Bangime	sìmì ɲáŋá	s i ¹ m i ¹ _ ɲ a ⁵ ŋ a ⁵	pig	cochon	PIG
5017	Bankan_Tey	àríyè-m	a ¹ r i ⁵ j e ¹ + m	pig	cochon	PIG
5018	Ben_Tey	tórú-m	t o ⁵ r u ⁵ + m	pig	cochon	PIG
5019	Bunoge	ʔàllà	ʔ a ¹ l l a ¹	pig	cochon	PIG
